tweet_id,query,disease,created_at,screen_name,text,description,location,timezone,user_id,coordinate,tweets_per_user,posted_by,talk_about,sarcasm
7.22716E+17,AIDS,HIV,20/04/2016 09:18,hivpilipinas,Kobe is gonna get aids after that long ass huh with Magic,,"Northridge, Los Angeles",Arizona,1306626294,None,1,Individual,celeb,
7.20399E+17,AIDS,HIV,13/04/2016 23:51,TBEDylan,kobe the rapist with his duo mate aka Magic Johnson aka AIDS monster,,,Eastern Time (US & Canada),2909749989,None,4,Individual,celeb,
7.18481E+17,AIDS,HIV,08/04/2016 16:48,maccdaddyteee,lawd Magic done got the AIDS all on the side of Kobes face,,,Pacific Time (US & Canada),188217619,None,2,Individual,celeb,
7.17898E+17,AIDS,HIV,07/04/2016 02:13,ShorterJanice,Listening to Love in an elevator and Dude looks like a lady. When I was in high school they rumored Prince had Aids. Before it got real,,High on a hill in the trees,Quito,266188372,None,1,Individual,celeb,
7.20665E+17,AIDS,HIV,14/04/2016 17:29,LucilleCarolyn1,lmao im smacc thinkin bout how magic Johnson beat aids,,$$$,Eastern Time (US & Canada),2208105752,None,1,Individual,celeb,
7.21387E+17,AIDS,HIV,16/04/2016 17:18,saidiabdal,magic johnson ahh on twitter talkin boutRIP Princenigga how the fuck U ain't dead yet U done had Aids my whole life must be financial aids,,,None,4911948047,None,2,Individual,celeb,
7.22169E+17,AIDS,HIV,18/04/2016 21:02,hm_recipes,Magic Johnson beat AIDS!,,,None,1228829960,None,2,Individual,celeb,
7.18746E+17,AIDS,HIV,09/04/2016 10:23,d_karstadt,Magic Johnson doesn't have AIDS/HIV money cures everything,,"Malvern, AR",None,491914798,None,1,Individual,celeb,
7.19721E+17,AIDS,HIV,12/04/2016 02:57,FazeNsomniac,Magic Johnson got AIDS&amp; his wife stayed with him,,GOdz Handz ; Georgia,None,2898541410,None,1,Individual,celeb,
7.21545E+17,AIDS,HIV,17/04/2016 03:46,RobertO04544521,Magic Johnson really doesn't have AIDS and just used it as an excuse to retire from basketball. #unpopularOpinions,,,Atlantic Time (Canada),370392796,None,1,Individual,celeb,
7.20467E+17,AIDS,HIV,14/04/2016 04:22,RobertO04544521,Magic Johnson son is a wild gay black who will get AIDS,,,Eastern Time (US & Canada),2909749989,None,4,Individual,celeb,
7.1805E+17,AIDS,HIV,07/04/2016 12:16,lexi_mikado,Magic Johnson still alive with AIDS.,,,None,250285264,None,1,Individual,celeb,
7.22615E+17,AIDS,HIV,20/04/2016 02:36,bloanstructure,Magic tryna pass the aids to kobe and shit,,,None,2678086449,None,1,Individual,celeb,
7.18779E+17,AIDS,HIV,09/04/2016 12:35,allurinsurance,MAGIC WAS FINNA GIVE KOBE AIDS DAMN SPITTIN ALL IN HIS EAR,,,Pacific Time (US & Canada),3232042266,None,2,Individual,celeb,
7.225E+17,AIDS,HIV,19/04/2016 18:58,Peacemaker2564,"Me: how awful, Prince passed away. Boss: how tragic. AIDS? Colon cancer? Wtf happened?...My boss has no chill. I shouldn't be laughing",,Houstatlantavegas,None,218341980,None,1,Individual,celeb,
7.22936E+17,AIDS,HIV,20/04/2016 23:53,FineLifestyleSF,"me: mom, prince died.  mom:yea I heard I wouldn't be surprised if he had AIDS also.",,,None,,None,1,Individual,celeb,
7.20613E+17,AIDS,HIV,14/04/2016 14:02,SculptCosmetic,Money can't buy you everything  Really? Magic Johnson doesn't have aids,,"Ohio, USA",Central Time (US & Canada),282054144,None,1,Individual,celeb,
7.21542E+17,AIDS,HIV,17/04/2016 03:31,purposeIys,mrs. henderson said prince had AIDS bc there's no way he would have just dropped dead... :/,,,None,2827863883,None,1,Individual,celeb,
7.20417E+17,AIDS,HIV,14/04/2016 01:01,findawesomeitem,"my fb tl is all about prince, saying he cant just die from the flu. Someone commented on a post saying he died of aids bc why the fuck nottt",,perth,Beijing,1081591711,None,1,Individual,celeb,
7.18969E+17,AIDS,HIV,10/04/2016 01:08,ListedGet,My grandma is convinced Prince died from AIDS,,,Central Time (US & Canada),174844779,None,1,Individual,celeb,
7.22999E+17,AIDS,HIV,21/04/2016 04:03,MusicianGadgets,Never forget when Shamu told everyone Michael Jordan died of AIDS because she confused him with Magic Johnson,,,Pacific Time (US & Canada),592291100,None,1,Individual,celeb,
7.22091E+17,AIDS,HIV,18/04/2016 15:56,MrKillerBean1,"NOBODY dies of AIDS. The disease just kills your inmune system! you die of something else, such as the FLU. RIP Prince.",,,None,509892005,None,1,Individual,celeb,
7.22409E+17,AIDS,HIV,19/04/2016 12:58,mshcnn,"Obviously Prince had a weak immune system to die from the flu, but that doesn't automatically mean the underlying issue was AIDS or he's gay",,SMD,Eastern Time (US & Canada),514865448,None,5,Individual,celeb,
7.1972E+17,AIDS,HIV,12/04/2016 02:53,palatial_deals,Paige said shaq to big to be dancing with his AIDS having ass   like uhh that's Magic Johnson,,,Quito,330637087,None,1,Individual,celeb,
7.21933E+17,AIDS,HIV,18/04/2016 05:26,21KenanH,Please stop disrespecting #Prince by gossiping he had AIDS. His son was born in 1996 = do the math and use common sense !,,,Mountain Time (US & Canada),297069073,None,1,Individual,celeb,
7.21548E+17,AIDS,HIV,17/04/2016 03:57,BeccaPrimeaux,So Magic has had AIDS since the 80s and still hasn't died and you believe famous folks are dying from the flu?,,,None,2654513577,None,1,Individual,celeb,
7.21176E+17,AIDS,HIV,16/04/2016 03:17,adityam25665536,Some shit just never make sense like Magic and AIDS,,,Pacific Time (US & Canada),983230356,None,1,Individual,celeb,
7.19212E+17,AIDS,HIV,10/04/2016 17:14,SkyHasLimits,SOOOO YOU TELLING ME MAGIC JOHNSON CAN GET CURED FROM AIDS BUT PRINCE IS DEAD FROM THE FLU!!!!  IM GONNA SIT THIS COMMENT RIGHT HERE,,Dallas,None,602102853,None,1,Individual,celeb,
7.18461E+17,AIDS,HIV,08/04/2016 15:31,bigballsonchin,"The flu? Drug overdose? AIDS? ..man. A lot is going around about Prince, but I refuse to believe the flu killed someone that magical.",,new york,Eastern Time (US & Canada),19527620,None,1,Individual,celeb,
7.18467E+17,AIDS,HIV,08/04/2016 15:52,minuscool,"This kid said he's stays winning like Charlie Sheen... Well Charlie Sheen has AIDS, so...?",,The Benz,None,150099677,None,1,Individual,celeb,
7.22082E+17,AIDS,HIV,18/04/2016 15:20,Gay4Castro,THIS NIGGA MAGIC FOUND DA CURE FOR AIDS,,,Pacific Time (US & Canada),3232042266,None,2,Individual,celeb,
7.21935E+17,AIDS,HIV,18/04/2016 05:34,makemehappyfox1,Two memorable times my dad has cried:  1. When Magic Johnson announced he had AIDS  2. When Kobe retired,,,None,4572821414,None,1,Individual,celeb,
7.20539E+17,AIDS,HIV,14/04/2016 09:07,DianeLittle18,Watching Magic on this Kobe farewell and all I hear is Donald Sterling He's got AIDS thanks @LeBatardShow,,"American Fork, UT",Mountain Time (US & Canada),139773379,None,1,Individual,celeb,
7.18873E+17,AIDS,HIV,09/04/2016 18:46,MarkSavage007,Were still making Magic Johnson AIDS jokes?,,,None,1367614681,None,1,Individual,celeb,
7.23019E+17,AIDS,HIV,21/04/2016 05:20,MakhuluCT,When Magic hugged Kobe the first shit willy would say was that Kobe got aids,,,Pacific Time (US & Canada),854121972,None,1,Individual,celeb,
7.22833E+17,AIDS,HIV,20/04/2016 17:02,AlwaysHEAR1,Why do people think it's ok to joke about magic Johnson's AIDS? Shit is not funny. Would you joke about cancer?,,Baltimore,Quito,79573949,None,1,Individual,celeb,
7.19063E+17,AIDS,HIV,10/04/2016 07:22,PorshaPointer1,Why Prince die with the flu but Magic chillin with AIDS???,,,None,,None,1,Individual,celeb,
7.18855E+17,AIDS,HIV,09/04/2016 17:35,lilstupidasskid,"Adam Sandler should really stop making films now, Pixels is AIDS",,Scouser in Bournemouth,None,1348639218,None,1,Individual,celeb,
7.18392E+17,AIDS,HIV,08/04/2016 10:56,PakBulliten,Also hope Kucherov gets aids,,,None,594851393,None,2,Individual,celeb,
7.21431E+17,AIDS,HIV,16/04/2016 20:13,arfeasmirnova92,Apparently when Michaels found out about being kissed by Ricky Morton saying she's afraid she's going to get cooties or AIDS.,,,None,2806758805,None,3,Individual,celeb,
7.22502E+17,AIDS,HIV,19/04/2016 19:06,CarlosdelRio7,BEETHOVEN DIDN'T HAVE AIDS! HE DIDN'T EVEN HAVE A DOG! #morefamilygatherings,,"New Orleans, La",Pacific Time (US & Canada),27838983,None,1,Individual,celeb,
7.21782E+17,AIDS,HIV,17/04/2016 19:28,SchneiderNN,Bill Clinton looks like shit. Gotta have aids,,,None,,None,1,Individual,celeb,
7.21592E+17,AIDS,HIV,17/04/2016 06:50,LucilleCarolyn1,Brad Meier gives me FUCKING AIDS,,,Eastern Time (US & Canada),1651131354,None,1,Individual,celeb,
7.2018E+17,AIDS,HIV,13/04/2016 09:21,SplendidGet,Can't bleave @prince died of #AIDS today sad r.i.p,,Da #6,None,2920562651,None,1,Individual,celeb,
7.20867E+17,AIDS,HIV,15/04/2016 06:50,stunning_ultra,Carlo Gambino got AIDS &amp; gave it 2 his wife and he told Marguerite she gave it 2 him &amp; she told him that he was lying &amp; he was pissed,,,None,3865434921,None,17,Individual,celeb,
7.18195E+17,AIDS,HIV,07/04/2016 21:51,_jorgyy,Carlo Gambino is a woman name Daisy and we do not know her last name;Barbara who is Linda Blocker kill Carlo Gambino after he got AIDS,,,None,3865434921,None,17,Individual,celeb,
7.1858E+17,AIDS,HIV,08/04/2016 23:25,ann042965,Dan Bilzerian has to have AIDS,,doire/ireland,Dublin,392801084,None,1,Individual,celeb,
7.21813E+17,AIDS,HIV,17/04/2016 21:28,Fartika_891,Does George Clooney have AIDS or liver problems. He's yellow. Weird. @redalertnow,,Nyc,Eastern Time (US & Canada),320629837,None,1,Individual,celeb,
7.17998E+17,AIDS,HIV,07/04/2016 08:49,coconutcreekk,Donald trump is aids @Dezify,,,Eastern Time (US & Canada),1396992391,None,2,Individual,celeb,
7.19216E+17,AIDS,HIV,10/04/2016 17:28,theamzrc,According to Claire lil Wayne has AIDS is this true?,,"east aurora,ny",Central Time (US & Canada),425293612,None,1,Individual,celeb,
7.19835E+17,AIDS,HIV,12/04/2016 10:29,thescheuchl,According to some. Prince had AIDS and stopped taking his meds believing he was cured. (sounds far fetched) But that's the rumor.,,,London,2300289704,None,1,Individual,celeb,
7.19325E+17,AIDS,HIV,11/04/2016 00:44,TransEducator,"Before Billy Howard had finished the intro to his photo book of HIV/AIDS portraits, 15 of the people in the book had died.",,,None,3207945791,None,2,Individual,celeb,
7.22756E+17,AIDS,HIV,20/04/2016 11:55,LucilleCarolyn1,Being so ignorant that you would characterize Nancy Reagan as being one of the first to speak about aids @wellsblue711,,,Arizona,436036806,None,13,Individual,celeb,
7.21804E+17,AIDS,HIV,17/04/2016 20:54,zpar23,BILL CLINTON LOOKS LIKE HE IS DYING OF AIDS.,,"palm beach gardens ,Florida",None,285489489,None,1,Individual,celeb,
7.19405E+17,AIDS,HIV,11/04/2016 06:02,Doligha_619,Bob Geldof really wanted to save the African people and cure aids.it was never for the money. #FakeRockandRollFacts,,,None,4857499574,None,1,Individual,celeb,
7.19741E+17,AIDS,HIV,12/04/2016 04:18,findgoodreview,Michael Jordan beat AIDS - Mr. Mary,,,None,2513789886,None,1,Individual,celeb,
7.19741E+17,AIDS,HIV,12/04/2016 04:15,reviews_very,michael owens commentary gives me aids,,Lundin Links,None,2413225859,None,1,Individual,celeb,
7.1974E+17,AIDS,HIV,12/04/2016 04:12,DealsListed,Micheal Jordan has aids - @Scottyydd,,,None,633117191,None,1,Individual,celeb,
7.21622E+17,AIDS,HIV,17/04/2016 08:51,talkvn,My guess is Prince died of aids,,,Atlantic Time (Canada),309021637,None,3,Individual,celeb,
7.20592E+17,AIDS,HIV,14/04/2016 12:38,ClinActis,Now I'm no doctor but it looks to me like@ BillClinton has AIDS. @HillaryClinton might want to consider staying home to care for him.  Bad.,,,None,,None,1,Individual,celeb,
7.23274E+17,AIDS,HIV,21/04/2016 22:14,karenfanise,Yeah. Everyone's gonna get all mad when George Micheal dies of AIDS but not the other guy in wham with Aids.,,,Pacific Time (US & Canada),2292828077,None,3,individual,celeb,
7.22058E+17,AIDS,HIV,18/04/2016 13:41,ReviewNice,"Rihanna has AIDS , the AIDS virus has some unknown powers &amp; and all these lil girls talking bout 'work,work,work'",,,Eastern Time (US & Canada),1673203010,None,1,individual,celeb,
7.2039E+17,AIDS,HIV,13/04/2016 23:13,JohnRaK6,Aids takes another one.  RIP Prince,,,None,4271322322,None,1,individual,celeb,
7.18665E+17,AIDS,HIV,09/04/2016 05:00,NEWSINSUR,Magic Johnson has had AIDs since the 90's and is still outliving these niggas. Shit crazy,,dont @ me,Arizona,419898105,None,3,individual,celeb,
7.22059E+17,AIDS,HIV,18/04/2016 13:46,SalisburryAtche,LADS! Claire Underwood is the hippie that gave Forrest Gump AIDS!?! I can't believe it,,,London,455767231,None,1,individual,celeb,
7.22723E+17,AIDS,HIV,20/04/2016 09:46,MercerPeterson,watching Jeremy Kyle gives me aids,,,Casablanca,256488514,None,2,individual,celeb,
7.18891E+17,AIDS,HIV,09/04/2016 19:59,gazreturns75,11:11 fuck aids,,"Davao City, Philippines",Midway Island,2996137332,None,1,Individual,dont_know,sarcasm
7.21218E+17,AIDS,HIV,16/04/2016 06:05,Brunevde,120-107 WTF shocking score  Fkn aids,,,London,434873202,None,3,Individual,dont_know,sarcasm
7.19752E+17,AIDS,HIV,12/04/2016 05:02,Kaylaaa3As,12-7 Saturday's are slowly developing from HIV to full blown AIDS,,Warrington,London,524180916,None,1,Individual,dont_know,sarcasm
7.22465E+17,#HIV,HIV,19/04/2016 16:39,FOX5MedicalTeam,#96% #PMTCT uptake is a #worldrecord #Botswana is a beacon of #success in #HIV epidemic,,"UT: -24.40560032,26.10006896",Pretoria,194574854,None,5,Individual,dont_know,
7.18605E+17,#HIV,HIV,09/04/2016 01:01,BenjaminGerritz,#Amreading The four painful #lifestories: How We Contracted #Hiv/#Aids https://t.co/IYxSbRMJJ1 ...  #life #ku #charitytuesday #EqualPayDay,,,Baghdad,2479668086,None,4,Individual,dont_know,
7.21935E+17,#HIV,HIV,18/04/2016 05:35,wanapwhareps,"#CirqueduSoleil is opposed to discrimination in any form, unless we are the ones doing it. #truth #facts #HIV https://t.co/zNWnPTJRfB",,,None,2832339722,None,1,Individual,dont_know,
7.22887E+17,#HIV,HIV,20/04/2016 20:36,gaymen_online,#EveryFootstepCounts entry by GFV-VIH showcases their work w/ women impacted by #HIV in #RDCongo,,,None,,None,1,Individual,dont_know,
7.18808E+17,#HIV,HIV,09/04/2016 14:30,hiv_africa,"#Hiv #Fights Off CRISPR #Gene-Editing Attack: https://t.co/zibJD58Hu3, https://t.co/7lkNCbbxEo https://t.co/zqgbH2SIPu",,,Pacific Time (US & Canada),,None,5,Individual,dont_know,
7.19767E+17,#HIV,HIV,12/04/2016 06:01,laxmionline,#HIV development  #fox5atl https://t.co/I3jEVCnQLh,,Atlanta,None,2374127096,None,2,Individual,dont_know,
7.22871E+17,#HIV,HIV,20/04/2016 19:32,JimAllenDublin,#Ottawa DYK eating at @The_Clocktower on Bank St on April 20 U can help those living with #HIV in our city? https://t.co/IMBonLXkts #ottcity,,"Ottawa, Canada",Eastern Time (US & Canada),125022567,None,1,Individual,dont_know,
7.20276E+17,#HIV,HIV,13/04/2016 15:44,ItsMwanga,#Scientists #Attempt to Make #HIV-Proof Humans... https://t.co/Gk6axn3efo,,,Eastern Time (US & Canada),1932657667,None,2,Individual,dont_know,
7.21481E+17,#HIV,HIV,16/04/2016 23:28,HealthNewsBit,#Scientists #Identify A Host #Protein That Weakens The #Immune Response To #HIV https://t.co/se7e6lanB8 - @UNC @DiscoverySbp @CellPressNews,,,Pacific Time (US & Canada),,None,1,Individual,dont_know,
7.19064E+17,#HIV,HIV,10/04/2016 07:26,James_Andrews__,#TheMaster #CBS #Golf  #JackNicholas  #Children #Aids #Hiv #Autism   #UPIC1 There are so many U PIC ONE  They are Kids They need US,The World is changing the Future is just waiting on You! #WFY,,None,1352572483,None,30,Individual,dont_know,
7.22081E+17,#HIV,HIV,18/04/2016 15:15,Contagion_Live,#Viruses work together to attack their hosts: https://t.co/6szxoVjv9t #biodiversity #infection #evolution #HIV #microbes,,,Central Time (US & Canada),3304574767,None,2,Individual,dont_know,
7.22096E+17,#HIV,HIV,18/04/2016 16:16,Contagion_Live,@bennylabamba Not B4 We Know https://t.co/pM7RNinm6b #queer #HIV #AIDS,,,Eastern Time (US & Canada),22763241,None,1,Individual,dont_know,
7.22067E+17,#HIV,HIV,18/04/2016 14:21,Contagion_Live,@MildmayUKDir @TheLancetInfDis @QMULBartsTheLon @imperialcollege #HIV&amp;CNS2016 Cultural diversity affects cognitive tests results,,London,None,1279928588,None,2,Individual,dont_know,
7.22842E+17,#HIV,HIV,20/04/2016 17:37,lusertula,@napwha @TheDohertyInst https://t.co/ELdztOF1UY is officially launched! #cure #HIV #workingtogether,,,Pacific Time (US & Canada),,None,2,Individual,dont_know,
7.20331E+17,#HIV,HIV,13/04/2016 19:21,d_schryburt,"@NatureNews: #HIV overcomes #CRISPR gene-editing attack, reports @ewencallaway https://t.co/hNmoA3nXch https://t.co/MKwU7MirSk",,,None,804999788,None,1,Individual,dont_know,
7.20484E+17,#HIV,HIV,14/04/2016 05:28,HealthNewsBit,@SurgeryPA sleepy but still amazed. #wow #liver #hepatobiliary #HepatitisC #HIV #sof #sim #RBV #led #rit #ombit https://t.co/r2sXVT9RCR,,"New York, NY",Atlantic Time (Canada),1909950739,None,1,Individual,dont_know,
7.20695E+17,#HIV,HIV,14/04/2016 19:26,reverbforever,@zachturpin17 boo mizzou suck and this abortion thing is weird. #HIV,,,None,,None,1,Individual,dont_know,
7.22343E+17,#HIV,HIV,19/04/2016 08:35,FocusOnWomen3,ADDICTION HIV PPT PPT Templates - https://t.co/tBgZiPvS8o  #ADDICTION #HIV #PPT,,,None,758049516,None,10,Individual,dont_know,
7.18618E+17,#HIV,HIV,09/04/2016 01:54,drudgeheadlines,Antiretroviral Therapy and Nutrition @anthropology #medical #ethics #HIV/AIDS https://t.co/KVIalgwFlB,,"Cape Town, South Africa",Pacific Time (US & Canada),1324015921,None,1,Individual,dont_know,
7.21298E+17,#HIV,HIV,16/04/2016 11:22,SciNewsJournal,Can't wait to fuck shit up in Australia #uni #pussay #specsontour #kingspecs #chlamydia #gonorrhea #trichomoniasis #hiv,,,None,3302215587,None,1,Individual,dont_know,
7.18852E+17,#HIV,HIV,09/04/2016 17:23,IsraelPRoman,"NAPWHA SGM 2016 all done and dusted. We are energised, feeling engaged and out to make a difference for PLHIV WA #plhiv #hiv #napwha",,"Perth, Western Australia",None,,None,6,Individual,dont_know,
7.2025E+17,#HIV,HIV,13/04/2016 14:00,jjosephstudio,New vaginal ring trials brings optimism.  https://t.co/Hdg0VetfPC #women #HIV #safesex #sex #relationships #empower #trials,,"Detroit, Michigan",Eastern Time (US & Canada),509263399,None,7,Individual,dont_know,
7.19258E+17,#HIV,HIV,10/04/2016 20:16,sethrow991,Nicola Sturgeon: #Scotland will make its own decision on #PrEP https://t.co/NRiS1feSqT #PrEPWorks #HIV,,U.K,London,2614282536,None,1,Individual,dont_know,
7.21835E+17,#HIV,HIV,17/04/2016 22:56,TheLancetNeuro,Project Officer needed to work @PositiveLife_NI for families affected by #HIV https://t.co/wFoWhkJOJ9,,,London,3305431089,None,1,Individual,dont_know,
7.18698E+17,#HIV,HIV,09/04/2016 07:10,Catamount2112,Pulmonary Manifestations of HIV PPT Templates - https://t.co/HhvpjWn2PM  #powerpoint #slide #Pulmonary #Manifestations #of #HIV,,,None,758049516,None,10,Individual,dont_know,
7.18151E+17,#HIV,HIV,07/04/2016 18:58,JLRor68,Researchers Edit Genes In Human Embryos https://t.co/SUReVLlD8g via @NewsRepublicUK #science #genetics #health #HIV,,,None,157307966,None,1,Individual,dont_know,
7.20871E+17,#HIV,HIV,15/04/2016 07:07,fsrcinfo,"Technical Officer(HIV, STIs&amp;Hepatitis), https://t.co/xGvM0xJsBB #funding #HIV #Hepatitis #health #globalhealth @WHO https://t.co/5ig9WPysaG",,,None,,None,2,Individual,dont_know,
7.19342E+17,#HIV,HIV,11/04/2016 01:49,Yen4Truth,When truth meets reality... COMING MAY 2016 #REVERb #love #brotherhood #prep #sex #hiv #friendship https://t.co/103fN5aIP4,,Chicago,None,183088622,None,4,Individual,dont_know,
7.22413E+17,#HIV,HIV,19/04/2016 13:15,Contagion_Live,- fuck all credit card scammers with an aids dick. $100+ dollars at Walgreens before 11am tho?,,DMV but got a house in ATL,Eastern Time (US & Canada),126944079,None,1,Individual,dont_know,
7.19649E+17,#HIV,HIV,11/04/2016 22:09,Klimb_im,- top 2 isles fan tbh and that's saying something cuz that fanbase is aids,,T.O,None,3433551232,None,4,Individual,dont_know,
7.18467E+17,#HIV,HIV,08/04/2016 15:54,sunshineboston,#1 neg strategy....make bitches think u got AIDS from talking to them  Example: sarah ... (put your ear to her mouth) i have aids,,,None,,None,1,Individual,dont_know,
7.19965E+17,#HIV,HIV,12/04/2016 19:04,arab1anstar,#Aids als Thema beim #DiEM25 https://t.co/WZ4oEuoYWt,,,None,4912291229,None,1,Individual,dont_know,
7.18136E+17,#HIV,HIV,07/04/2016 17:58,UNAIDSCaribbean,#aidsskrillex #carlthecuck Best of Carl the Cuck &amp; AIDS Skrillex Dubstep Remixes https://t.co/4l3S4TLed0 via @YouTube,,the 5 layers of Limbo,None,,None,3,Individual,dont_know,
7.19613E+17,#HIV,HIV,11/04/2016 19:47,PJani2016,#Anonymous  Irving Kristol?  Dead already...  Any others?  And Jr. has aids?  Guess justice preempted us...  @USgenocide,,,Eastern Time (US & Canada),22572558,None,1,Individual,dont_know,
7.19612E+17,#HIV,HIV,11/04/2016 19:44,SenaChat,#autism#juice #followforfollow #fight #cancer #now #donate #aids #reasearch #follow  #faith #l4l... https://t.co/am9QRxccnA,,,None,2382944473,None,2,Individual,dont_know,
7.18552E+17,#HIV,HIV,08/04/2016 21:33,LandonScott1,#CADTHSymp DHALLA: Act Up in the 90s the first to launch v effective advocacy 4 early access to AIDS treatments https://t.co/CtBr07hC9U,,,None,192620518,None,1,Individual,dont_know,
7.20556E+17,#HIV,HIV,14/04/2016 10:15,roso1954,#cancer #meme #aids #memes #lmao #lmfao #kek #lsd #haha #ha #hahaha #funny #dankmemes #autism #triggered by straigh... https://t.co/5Ff7ug1Fji,,,None,4455845066,None,18,Individual,dont_know,
7.19207E+17,#HIV,HIV,10/04/2016 16:55,annhoglee,#diet #wellness A program providing free medicines has produced a survival rate comparable to that of gay men in t... https://t.co/7fc3Fj1ddp,,,None,,None,1,Individual,dont_know,
7.19146E+17,#HIV,HIV,10/04/2016 12:54,niknes4,"#Dime_Miloko Law on Discrimination, Bathrooms Aids Campaign Fundraising: Republican Gov. Pat McCrory and Democratic challenger Roy Co...",,,Amsterdam,1194108979,None,2,Individual,dont_know,
7.20519E+17,#HIV,HIV,14/04/2016 07:48,daztrue,#followforfollow #fight #cancer #now #donate #aids #reasearch #._ig.followers.forfree._ #faith... https://t.co/am9QRxccnA,,,None,2382944473,None,2,Individual,dont_know,
7.20069E+17,#HIV,HIV,13/04/2016 02:00,cnbenson,"#Hillary #Clinton's #Reagan #AIDS Revisionism Is Shocking, Insulting, and Utterly Inexplicable- #NY #PA #MD #CT #DE https://t.co/hb632fJMvO",,,None,4903418961,None,1,Individual,dont_know,
7.19622E+17,#HIV,HIV,11/04/2016 20:25,SenaChat,#Hillary foreign policies &amp; billions in aids Hillary Helped Ruin Haiti https://t.co/hoyCkEuVSr via @thedailybeast #NeverHillary #Feelthebern,,,None,4000646656,None,1,Individual,dont_know,
7.19615E+17,#HIV,HIV,11/04/2016 19:55,givenscandice7,"#HillarySoQualified She's pro gun control, yet pro big arms deal? Like the one where her aids celebrated a deal killing civilians in Yemen?",,"London, England",Casablanca,2351128932,None,1,Individual,dont_know,
7.19621E+17,#HIV,HIV,11/04/2016 20:21,givenscandice7,"#Idu-Kaduna rail line cut by N8.7 billion.  *Major Federal roads slashed.  *Polio eradication, essential drugs for HIV/AIDS expunged#",,Nigeria,None,488560214,None,1,Individual,dont_know,
7.19614E+17,#HIV,HIV,11/04/2016 19:50,givenscandice7,#LFC AIDS https://t.co/rkGZONECXZ,,,Dublin,378630498,None,11,Individual,dont_know,
7.19611E+17,#HIV,HIV,11/04/2016 19:39,SenaChat,#NixieBotShowMe MED:RESISTANT:AIDS,,,Pacific Time (US & Canada),,None,1,Individual,dont_know,
7.19618E+17,#HIV,HIV,11/04/2016 20:08,givenscandice7,#oceanman #dankiedanks #memes #meme #pepe #aids #360noscope #trolled #followme (Vine by @l_leer) https://t.co/65OiYwOIox,,,None,2760707502,None,1,Individual,dont_know,
7.19613E+17,#HIV,HIV,11/04/2016 19:49,givenscandice7,#ReutersZika In the Second Division you have : Typhoid; Measles; Leishmaniasis; Mad Cow Disease; AIDS; Herpes; Cholera etc. etc.,,,Paris,90061805,None,9,Individual,dont_know,
7.23298E+17,#HIV,HIV,21/04/2016 23:51,VendorDeals,"#SpecialEducation in Multicultural Contexts  This Timely Book Helps Future Teachers, Practicing Teachers, Aids, and https://t.co/kAMTuVAnz1",,,None,4707761447,None,3,Individual,dont_know,
7.22468E+17,#HIV,HIV,19/04/2016 16:52,JimAllenDublin,"#Spelling and #grammar aids, the #mnemonic way! https://t.co/jky9WZLMWw https://t.co/HvjacLxGa3",,,None,4107548729,None,1,Individual,dont_know,
7.20913E+17,#HIV,HIV,15/04/2016 09:54,monicacmarta,#StephenHawking project to spend 100 million for lil space crafts is such a man project. Waste of $. What about cancer? Environment? AIDS?,,,Eastern Time (US & Canada),2241295601,None,1,Individual,dont_know,
7.20938E+17,#HIV,HIV,15/04/2016 11:34,HIVcureAU,"#TaxFraud? The #ClintonFoundation, Shady Accounting and AIDS https://t.co/dljxJhTAmo",,,Eastern Time (US & Canada),,None,1,Individual,dont_know,
7.18118E+17,#HIV,HIV,07/04/2016 16:46,AmarjeetGrewal,"#TruthMatters How Do You Spell Apparent Fraud? The Clinton Foundation, Shady Accounting and AIDS https://t.co/JuMoiUsj1E",,Western New York,None,4836029955,None,1,Individual,dont_know,
7.22466E+17,#HIV,HIV,19/04/2016 16:44,JimAllenDublin,"(Just like VAXXED) Watch Positive Hell, The AIDS Film Banned By The London Not So Independent Film Festival https://t.co/d1XBjyrC80",,Northern California,None,490898304,None,2,Individual,dont_know,
7.22697E+17,#HIV,HIV,20/04/2016 08:02,__s_hau_n_a__,****pharyngitis idek the difference but I'm sure it's not as serious as AIDS so I still feel like an idiot,,,Lima,557317705,None,4,Individual,dont_know,
7.19445E+17,#HIV,HIV,11/04/2016 08:40,GCAIreland,*live tweet* 'I get AIDS and diabetes really confused' -@GraefGirl98,,,Tijuana,2310539468,None,1,Individual,dont_know,
7.19204E+17,#HIV,HIV,10/04/2016 16:42,annhoglee,".. aids you in Self-Healing. Both validity, but you see the difficulty. As soon as a Healer starts thinking the World is insane without him",,Munchen,Amsterdam,540605819,None,1,Individual,dont_know,
7.18521E+17,#HIV,HIV,08/04/2016 19:29,UNAIDSCaribbean,".@JillFilipovic If there's no hero worship for Hillary, then how does she get away with CP Time or Nancy Reagan/AIDS?!",,,None,,None,4,Individual,dont_know,
7.18065E+17,#HIV,HIV,07/04/2016 13:18,Nuclear_Kenny,.@realDonaldTrump you hav verbal diarrhea... you hav verbal cancer you hav verbal AIDS you hav shit in your mouth #trumpsucker #trumpderail,,,None,2427962353,None,1,Individual,dont_know,
7.18861E+17,#HIV,HIV,09/04/2016 18:00,MichiganHotline,/r/TheDonald calls PSU student 'AIDS Frodo.' https://t.co/jJxLurqVYe,,"Portland, OR",Pacific Time (US & Canada),417498788,None,1,Individual,dont_know,
